image_path,true_label,predicted_label,caption,inference_time,correct
dataset_v2/image1.jpg,no fire,no fire,"The image shows a well-lit living room with a fireplace, a black recliner, and a coffee table. There are decorative items on the mantel and a potted plant in the foreground. No fire or smoke is visible.",0.5419933795928955,True
dataset_v2/image2.jpg,no fire,no fire,"The image shows a well-lit hotel room with a bed, desk, and nightstand. There are no visible signs of fire, smoke, or flames. The room appears clean and orderly.",0.18882465362548828,True
dataset_v2/image3.jpg,no fire,no fire,"A dining table with four wooden chairs is set in a room with a white wall and a concrete floor. There is a bowl of decorative items on the table, and the environment appears to be a simple indoor setting.",0.1962735652923584,True
dataset_v2/image4.jpg,no fire,no fire,"The image shows a modern office space with large windows, a wooden table with pink chairs, and pendant lights. There are no visible signs of fire or smoke, and the environment appears clean and well-lit.",0.19716429710388184,True
dataset_v2/image5.jpg,no fire,no fire,"```json
{
  ""caption"": ""The image shows a hospital room with a hospital bed covered in white sheets, a medical table with a tray of food, and curtains in the background. There is a medical stand with various items, including bottles and a bag. The room appears to be well-lit with a window and an air conditioner visible. There are no visible signs of fire or smoke, and the environment seems normal.""
  ""label"": ""no fire""
}
```",0.2809271812438965,False
dataset_v2/image6.jpg,no fire,,"The image shows a dining table set with fruits and a patterned tablecloth, surrounded by wicker chairs with patterned cushions. There are decorative items on a side table, including vases and a lamp. The room has a cozy, warm ambiance with natural light coming through a window with curtains. There are no visible signs of fire or smoke.",0.24986910820007324,False
dataset_v2/image7.jpg,no fire,no fire,"The image shows a bedroom with a bed, a desk, a chair, a floor lamp, and a window. There are no visible signs of fire or smoke, and the environment appears to be well-lit and tidy.",0.21192574501037598,True
dataset_v2/image8.jpg,no fire,no fire,"The image shows an office environment with a desk, multiple monitors, office supplies, and a chair. There are no visible signs of fire or smoke, and the room appears to be in good condition.",0.20339155197143555,True
dataset_v2/image9.jpg,no fire,no fire,"The image shows a bedroom with a bed covered in a lace bedspread, a canopy bed, and a mirror. There are lamps on either side of the bed, and a plant in the background. The room appears to be well-lit and tidy.",0.22852253913879395,True
dataset_v2/image10.jpg,no fire,no fire,"```json
{
  ""caption"": ""The image shows a modern office with a large desk, a laptop, and a chair. There is a bed with pillows in the background, and large windows letting in natural light. The room appears well-lit and clean, with no visible signs of fire or smoke.""
  ""label"": ""no fire""
}
```",0.23473334312438965,False
dataset_v2/image11.jpg,no fire,no fire,"The image shows a bedroom with a wooden bed, a table with a pink tablecloth, and a mirror on a dresser. There are no visible flames, smoke, or fire alarm, indicating no fire or controlled fire.",0.2133798599243164,True
dataset_v2/image12.jpg,no fire,no fire,"```json
{
  ""caption"": ""The image shows a hospital room with a hospital bed covered in a white sheet with a blue and pink pattern. There is a table in front of the bed, and curtains are partially drawn. The room has a patterned wallpaper and a lamp on a shelf. There are no visible signs of fire or smoke, and the environment appears calm.""
  ""label"": ""no fire""
}
```",0.26334500312805176,False
dataset_v2/image13.jpg,no fire,no fire,"The image shows a bedroom with a bed, wooden floor, and large window covered by sheer curtains. There is no visible fire or smoke in the room.",0.18993425369262695,True
dataset_v2/image14.jpg,no fire,no fire,"The image shows a traditional Chinese-style room with a wooden table, chairs, and bookshelves. There are no visible signs of fire, smoke, or flames. The room appears well-maintained and orderly.",0.21771788597106934,True
dataset_v2/image15.jpg,no fire,no fire,"The image shows a neatly made bed with a patterned blanket and pillows, a nightstand with a lamp, and a framed abstract art piece on the wall. The room appears to be well-lit and tidy, with no visible signs of fire or smoke.",0.23952269554138184,True
