image_path,true_label,predicted_label,caption,inference_time,correct
FIRENET/train/image1.jpg,dangerous fire,dangerous fire,"The image shows a car engulfed in flames on a road, with thick black smoke rising from the fire. Other vehicles are parked nearby, and the scene appears to be in an urban setting.",7.095347083105238,True
FIRENET/train/image2.jpg,dangerous fire,dangerous fire,"A car on fire on the side of a road, with flames and smoke rising from the vehicle. A firefighter is present, wearing protective gear, and there is a white truck nearby.",6.168913312830624,True
FIRENET/train/image3.jpg,controlled fire,controlled fire,A person holding a lit cigarette with smoke rising from it.,5.579635028494757,True
FIRENET/train/image4.jpg,controlled fire,controlled fire,A single cupcake with pink frosting and a lit candle against a black background.,4.806362471973757,True
FIRENET/train/image5.jpg,dangerous fire,dangerous fire,"A car is engulfed in flames on a street, with firefighters nearby. The car's wheels are visible, and there is thick smoke rising from the fire.",4.780511325503161,True
FIRENET/train/image6.jpg,controlled fire,controlled fire,"A person holding a lit cigarette in their mouth, with a small flame visible. The background is dark and indistinct.",5.618460761265423,True
FIRENET/train/image7.jpg,controlled fire,controlled fire,"The image shows two lit candles, one yellow and one blue, placed on a surface with a small red candle holder between them. The candles are lit and emitting a soft glow.",5.9730564221526175,True
FIRENET/train/image8.jpg,dangerous fire,dangerous fire,"A race car on fire with flames and smoke billowing from it. The car is on a track with red and white curbs, and there is a person in orange clothing standing next to the car, seemingly trying to extinguish the fire.",7.343502984352297,True
FIRENET/train/image9.jpg,dangerous fire,dangerous fire,"The image shows a scene with a car on fire in the background, and two individuals standing nearby. The car's engine compartment is engulfed in flames, and there is a person lying on the ground in front of the car.",8.183506724018702,True
FIRENET/train/image10.jpg,controlled fire,no fire,Two individuals wearing school uniforms are eating sandwiches outdoors. One person is holding a sandwich up to their mouth while the other looks on.,6.017905639868436,False
FIRENET/train/image11.jpg,dangerous fire,dangerous fire,"A race car is on fire with flames and smoke billowing from it. The car is surrounded by orange safety barriers and several people in orange uniforms, likely race crew members, who appear to be trying to manage the situation.",8.503078781797113,True
FIRENET/train/image12.jpg,dangerous fire,dangerous fire,A truck is on fire with flames coming from the back of the vehicle. The truck is parked on a street next to a silver car.,5.268845065000776,True
FIRENET/train/image13.jpg,controlled fire,controlled fire,"A firefighter is using a hose to extinguish a controlled fire. The fire is contained within a small area, and there are no signs of danger or spread.",5.626092824659861,True
FIRENET/train/image14.jpg,dangerous fire,dangerous fire,"A vehicle is engulfed in flames, with thick smoke billowing from the front of the car. The fire appears to be spreading rapidly.",6.374963951549052,True
FIRENET/train/image15.jpg,dangerous fire,dangerous fire,"A vehicle engulfed in flames with thick smoke rising from the fire. The vehicle is positioned outside a residential house, and there are trees and bushes nearby.",6.903997387588921,True
FIRENET/train/image16.jpg,dangerous fire,dangerous fire,"A car is on fire with flames coming from the engine bay. A person is standing next to the car, and another person is watching from a distance. The background shows a fence and some trees.",6.230371184174299,True
