image_path,true_label,predicted_label,caption,inference_time,correct
FIRENET/train/image1.jpg,dangerous fire,dangerous fire,"The image shows a car engulfed in flames on the side of a road. The car is surrounded by other vehicles, and there is thick black smoke rising from the fire.",7.034966945648193,True
FIRENET/train/image2.jpg,dangerous fire,controlled fire,"A car on fire on the side of a road, with flames and smoke rising from the vehicle. A firefighter is present, wearing protective gear, and there is a white truck nearby.",6.105233907699585,True
FIRENET/train/image3.jpg,controlled fire,controlled fire,A person holding a lit cigarette with a small flame and smoke rising from it.,5.553394079208374,True
FIRENET/train/image4.jpg,controlled fire,controlled fire,A single cupcake with pink frosting and a lit candle against a black background.,4.891672849655151,True
FIRENET/train/image5.jpg,dangerous fire,dangerous fire,"A car engulfed in flames with thick smoke rising from the vehicle, indicating a dangerous fire situation.",4.723195791244507,True
FIRENET/train/image6.jpg,controlled fire,controlled fire,"A person holding a lit cigarette in their mouth, with a small flame visible. The background is dark and indistinct.",5.621885538101196,True
FIRENET/train/image7.jpg,controlled fire,no fire,"The image shows two lit candles, one yellow and one blue, placed on a surface with a small red candle holder between them. The candles are lit and emitting a soft glow.",5.9372947216033936,True
FIRENET/train/image8.jpg,dangerous fire,dangerous fire,"A race car on fire with flames and smoke billowing from it. The car is on a track with red and white curbs, and there is a person in orange clothing standing next to the car, seemingly trying to extinguish the fire.",7.249824285507202,True
FIRENET/train/image9.jpg,dangerous fire,dangerous fire,"The image shows a scene with a person standing next to a vehicle that has a large fire burning from the back. The vehicle appears to be a pickup truck, and there is a significant amount of flames and smoke coming from the rear of the truck. The ground is wet, suggesting recent rain.",8.198777675628662,True
FIRENET/train/image10.jpg,controlled fire,no fire,Two individuals wearing school uniforms are eating sandwiches outdoors. One person is holding a sandwich up to their mouth while the other looks on.,5.984253406524658,False
FIRENET/train/image11.jpg,dangerous fire,dangerous fire,"The image shows a race car on fire with flames coming from the front of the vehicle. The driver is wearing a helmet and is surrounded by team members who appear to be trying to extinguish the fire. The background includes other race cars and people, suggesting a racing event.",8.56818413734436,True
FIRENET/train/image12.jpg,dangerous fire,dangerous fire,A truck is on fire with flames coming from the back of the vehicle. The truck is parked on a street next to a silver car.,5.2586753368377686,True
FIRENET/train/image13.jpg,controlled fire,controlled fire,"A firefighter is using a hose to extinguish a controlled fire. The fire is contained within a small area, and there are no signs of danger or spread.",5.619149208068848,True
FIRENET/train/image14.jpg,dangerous fire,dangerous fire,"A red car is engulfed in flames, with thick smoke billowing from the back of the vehicle. The car appears to be stationary, and there are no visible signs of controlled fire or danger.",6.387060642242432,True
FIRENET/train/image15.jpg,dangerous fire,dangerous fire,"A vehicle engulfed in flames with thick smoke rising from the fire. The vehicle is positioned outside a residential house, and there are trees and bushes nearby.",6.875829219818115,True
FIRENET/train/image16.jpg,dangerous fire,dangerous fire,"A car is on fire with flames coming from the engine bay. A person is standing next to the car, and another person is watching from a distance. The background shows a fence and some trees.",6.263647079467773,True
FIRENET/train/image17.jpg,dangerous fire,dangerous fire,"The image shows a bus engulfed in flames on the side of a road. The bus is positioned on the right side of the road, and the fire appears to be spreading rapidly.",7.042011976242065,True
FIRENET/train/image18.jpg,dangerous fire,dangerous fire,A truck is on fire with flames and smoke billowing from it. The truck is parked on a road at night.,4.953945875167847,True
FIRENET/train/image19.jpg,dangerous fire,dangerous fire,A pickup truck is on fire with flames and smoke billowing from it. The truck is parked on a street with other vehicles and buildings in the background.,5.3731749057769775,True
FIRENET/train/image20.jpg,dangerous fire,dangerous fire,"The image shows a car engulfed in flames with thick black smoke rising from the vehicle. The car is positioned on a flat, barren landscape with no visible structures or other vehicles.",6.452427387237549,True
FIRENET/train/image21.jpg,dangerous fire,dangerous fire,"A car is engulfed in flames on a street, with thick black smoke rising from the vehicle. The car's license plate is visible, and there are other vehicles and buildings in the background.",6.884946823120117,True
FIRENET/train/image22.jpg,dangerous fire,dangerous fire,"The image shows a large black cloud of smoke rising from a burning vehicle on a highway. The flames are visible at the base of the smoke, indicating that the fire is actively burning.",6.2843263149261475,True
FIRENET/train/image23.jpg,dangerous fire,dangerous fire,"A car is on fire in a parking lot. The car's front end is engulfed in flames, and there is thick smoke rising from the vehicle.",5.199181795120239,True
FIRENET/train/image24.jpg,controlled fire,controlled fire,"A person lighting a cigarette with a lit candle, with smoke rising from the candle.",5.255211353302002,True
FIRENET/train/image25.jpg,dangerous fire,dangerous fire,"The image shows a bus engulfed in flames on the side of a road. The bus is surrounded by thick black smoke, indicating a dangerous fire situation.",5.4442079067230225,True
