image_path,true_label,predicted_label,caption,inference_time,correct
dataset_v2/image1.jpg,no fire,no fire,"The image shows a well-lit living room with a fireplace, a recliner, a table with a lamp, and a potted plant. There are no visible signs of fire or smoke.",0.6698076725006104,True
dataset_v2/image2.jpg,no fire,no fire,"The image shows a well-lit bedroom with a neatly made bed, bedside tables, a desk with a chair, framed pictures on the wall, and a lamp. There are no visible signs of fire or smoke.",0.4027659893035888,True
dataset_v2/image3.jpg,no fire,no fire,"The image shows a dining area with a wooden table and four chairs. There is a bowl on the table, and the environment appears to be indoors with a plain wall and a light-colored floor. No signs of fire or smoke are visible.",0.4252283573150635,True
dataset_v2/image4.jpg,no fire,no fire,"The image shows an interior space with large windows, a polished concrete floor, and a modern dining area with a wooden table and pink chairs. There are several pendant lights hanging from the ceiling, and a flat-screen TV is mounted on the wall. The environment appears clean and well-lit with natural light coming through the windows.",0.5181355476379395,True
dataset_v2/image5.jpg,no fire,no fire,"The image shows a hospital room with a bed, medical equipment, and a desk with various items. There are no visible signs of fire or smoke, and the environment appears calm and orderly.",0.3852381706237793,True
dataset_v2/image6.jpg,no fire,no fire,"The image shows a cozy dining area with a round wooden table set with fruits, a pitcher, and a decorative cloth. There are wicker chairs with patterned cushions, a sideboard with decorative items, and a lamp. The room has warm lighting and curtains, suggesting a calm and inviting atmosphere.",0.5016889572143555,True
dataset_v2/image7.jpg,no fire,no fire,"The image shows a bedroom with a bed, a desk with a chair, a window, and a floor lamp. There are no visible signs of fire or smoke.",0.3593246936798095,True
dataset_v2/image8.jpg,no fire,no fire,"The image shows an office environment with two computer monitors on a desk, a chair, and various papers and office supplies scattered around. The wall is decorated with numerous colorful badges or emblems. There are no visible signs of fire or smoke.",0.4456682205200195,True
dataset_v2/image9.jpg,no fire,no fire,"The image shows a well-decorated bedroom with a canopy bed, soft pink walls, and a vanity with a mirror. There are lamps on either side of the bed, and a potted plant is visible through an open doorway. The room appears to be lit with warm lighting, and there are no visible signs of fire or smoke.",0.5509617328643799,True
dataset_v2/image10.jpg,no fire,no fire,"The image shows a modern office with large windows, a desk with a laptop, and a chair. The room has a clean and organized appearance with no visible signs of fire or smoke.",0.3792285919189453,True
dataset_v2/image11.jpg,no fire,no fire,"The image shows a bedroom with a wooden bed, a nightstand with a lamp, a mirror on a dresser, and a red chair. The walls are painted in a light blue color with white trim. There are no visible signs of fire or smoke.",0.4589235782623291,True
dataset_v2/image12.jpg,no fire,no fire,"The image shows a hospital room with a bed, medical equipment, and a curtain. There are no visible signs of fire or smoke.",0.3298492431640625,True
dataset_v2/image13.jpg,no fire,no fire,"The image shows an empty bedroom with a bed, large window with sheer curtains, and wooden flooring. There are no visible signs of fire or smoke.",0.3439526557922363,True
dataset_v2/image14.jpg,no fire,no fire,"The image shows an interior room with traditional Chinese decor, featuring a wooden dining table, bookshelves, and a large vase on the table. The room has large windows with curtains, and there are potted plants and a staircase visible. The ceiling has ornate designs, and there is a light fixture hanging from it.",0.5390193462371826,True
dataset_v2/image15.jpg,no fire,no fire,"The image shows a well-decorated bedroom with a large bed, framed artwork on the wall, and a bedside table with a lamp. There are no visible signs of fire or smoke, and the environment appears to be calm and undisturbed.",0.4529836177825928,True
dataset_v2/image16.jpg,no fire,no fire,"The image shows an office setting with a desk, office chair, and various office supplies. There are no visible signs of fire or smoke.",0.3341648578643799,True
dataset_v2/image17.jpg,no fire,no fire,"The image shows a room with wooden walls and floors, featuring a tent-like structure with a horse model, a vintage suitcase, and various storage items. There are no visible signs of fire or smoke, and the environment appears to be well-organized and tidy.",0.460146427154541,True
dataset_v2/image18.jpg,no fire,no fire,"The image shows a neatly arranged hotel room with a bed, two chairs, a small table with a lamp, and a framed picture on the wall. There are no visible signs of fire or smoke.",0.395531415939331,True
dataset_v2/image19.jpg,no fire,no fire,"The image shows a bedroom with a bed, a dresser, and a bookshelf. The room has a yellow floor and a blue wall. There are no visible signs of fire or smoke.",0.3863570690155029,True
dataset_v2/image20.jpg,no fire,no fire,"The image shows an office room with a desk, computer, and office chair. There are posters on the walls, a sink counter, and a door with a window. No visible signs of fire or smoke.",0.415468692779541,True
dataset_v2/image21.jpg,no fire,no fire,"The image shows a well-decorated dining room with a large chandelier, a fireplace, and a round dining table set for a meal. The room has ornate curtains and framed pictures on the walls. There are no visible signs of fire or smoke.",0.4640512466430664,True
dataset_v2/image22.jpg,no fire,no fire,"The image shows a bedroom with a bed, large window with curtains, and wooden flooring. There are no visible signs of fire or smoke.",0.3261864185333252,True
dataset_v2/image23.jpg,no fire,no fire,"The image shows a well-organized home office with a wooden desk, chair, computer, printer, and various books and storage baskets. There are no visible signs of fire or smoke, and the environment appears calm and undisturbed.",0.4288845062255859,True
dataset_v2/image24.jpg,no fire,no fire,"The image shows a dining room with a wooden table and four chairs. The room has cream-colored walls with decorative paneling, large windows with floral curtains, and a beige carpet. There is a lamp on a side table and a door leading to another room. No signs of fire or smoke are visible.",0.5051875114440918,True
dataset_v2/image25.jpg,no fire,no fire,"The image shows a modern kitchen and dining area with a large table, chairs, a hanging lamp, and a model airplane on the ceiling. There are shelves with various items, a potted plant, and a window with blinds. No signs of fire or smoke are visible.",0.4715945720672607,True
dataset_v2/image26.jpg,no fire,no fire,"The image shows a well-lit hotel room with two beds, a television, a bedside table with a lamp, a vase of flowers, and a scenic view of a waterfront cityscape through a large window. The room appears clean and orderly, with no visible signs of fire or smoke.",0.4875507354736328,True
dataset_v2/image27.jpg,no fire,no fire,"The image shows an office environment with cubicles, a door, and large windows. The walls have Chinese characters, and there are no visible signs of fire or smoke.",0.3596296310424804,True
